Id,producto_id,sucursal_id,cliente_id,fecha_entrega,cantidad,total_venta,metodo_pago
434,14,8,31,2024-05-15,1,45.50,e
435,157,35,22,2024-05-12,2,120.75,t
436,46,46,110,2024-05-09,1,65.00,e
437,61,2,77,2024-05-08,3,255.25,t
438,124,29,155,2024-05-15,2,105.00,e
439,206,16,199,2024-05-18,1,55.75,t
440,99,42,66,2024-05-21,3,180.00,e
441,152,44,37,2024-05-18,2,120.25,t
442,28,7,53,2024-05-17,1,65.00,e
443,191,23,133,2024-05-14,3,255.25,t
444,80,19,101,2024-05-11,2,105.00,e
445,107,50,155,2024-05-10,1,70.50,t
446,25,10,188,2024-05-13,2,120.75,e
447,178,36,109,2024-05-12,1,60.00,t
448,41,15,37,2024-05-19,3,270.00,e
449,103,41,57,2024-05-16,2,115.75,t
450,120,26,176,2024-05-15,1,50.25,e
451,167,3,23,2024-05-20,2,135.50,t
452,56,48,168,2024-05-17,1,75.00,e
453,11,32,112,2024-05-12,2,120.00,t
454,196,18,78,2024-05-19,1,60.00,e
455,104,37,191,2024-05-14,3,210.75,t
456,23,44,10,2024-05-10,2,90.00,e
457,132,10,198,2024-05-15,1,30.25,t
458,76,27,33,2024-05-14,2,120.00,e
459,159,14,166,2024-05-11,1,85.00,t
460,47,40,129,2024-05-19,3,180.50,e
461,32,25,44,2024-05-18,1,55.75,t
462,203,4,77,2024-05-15,2,95.00,e
463,95,47,13,2024-05-20,1,60.00,t
464,172,22,112,2024-05-17,2,110.25,e
465,63,39,145,2024-05-22,1,40.50,t
466,20,13,10,2024-05-19,3,270.00,e
467,193,30,69,2024-05-12,2,115.75,t
468,139,5,122,2024-05-15,1,75.00,e
469,36,24,188,2024-05-22,2,135.50,t
470,85,3,95,2024-05-19,1,50.25,e
471,190,50,154,2024-05-17,3,205.00,t
472,15,8,31,2024-05-16,1,45.50,e
473,158,35,22,2024-05-13,2,120.75,t
474,47,46,110,2024-05-10,1,65.00,e
475,62,2,77,2024-05-09,3,255.25,t
476,125,29,155,2024-05-16,2,105.00,e
477,207,16,199,2024-05-19,1,55.75,t
478,100,42,66,2024-05-22,3,180.00,e
479,153,44,37,2024-05-19,2,120.25,t
480,29,7,53,2024-05-18,1,65.00,e
481,192,23,133,2024-05-15,3,255.25,t
482,81,19,101,2024-05-12,2,105.00,e
483,108,50,155,2024-05-11,1,70.50,t
484,26,10,188,2024-05-14,2,120.75,e
485,179,36,109,2024-05-13,1,60.00,t
486,42,15,37,2024-05-20,3,270.00,e
487,104,41,57,2024-05-17,2,115.75,t
488,121,26,176,2024-05-16,1,50.25,e
489,168,3,23,2024-05-21,2,135.50,t
490,57,48,168,2024-05-18,1,75.00,e
491,12,20,77,2024-05-17,3,180.00,t
492,137,37,123,2024-05-12,2,120.25,e
493,63,32,112,2024-05-12,2,150.00,t
494,196,18,78,2024-05-19,1,45.50,e
495,105,37,191,2024-05-14,3,210.75,t
496,24,44,10,2024-05-10,2,90.00,e
497,133,10,198,2024-05-15,1,30.25,t
498,77,27,33,2024-05-14,2,120.00,e
499,160,14,166,2024-05-11,1,85.00,t
500,48,40,129,2024-05-19,3,180.50,e
501,33,25,44,2024-05-18,1,55.75,t
502,204,4,77,2024-05-15,2,95.00,e
503,96,47,13,2024-05-20,1,60.00,t
504,173,22,112,2024-05-17,2,110.25,e
505,64,39,145,2024-05-22,1,40.50,t
506,21,13,10,2024-05-19,3,270.00,e
507,194,30,69,2024-05-12,2,115.75,t
508,140,5,122,2024-05-15,1,75.00,e
509,37,24,188,2024-05-22,2,135.50,t
510,86,3,95,2024-05-19,1,50.25,e
511,191,50,154,2024-05-17,3,205.00,t
512,16,8,31,2024-05-16,1,45.50,e
513,159,35,22,2024-05-13,2,120.75,t
514,48,46,110,2024-05-10,1,65.00,e
515,63,2,77,2024-05-09,3,255.25,t
516,126,29,155,2024-05-16,2,105.00,e
517,208,16,199,2024-05-19,1,55.75,t
518,101,42,66,2024-05-22,3,180.00,e
519,154,44,37,2024-05-19,2,120.25,t
520,30,7,53,2024-05-18,1,65.00,e
521,193,23,133,2024-05-15,3,255.25,t
522,82,19,101,2024-05-12,2,105.00,e
523,109,50,155,2024-05-11,1,70.50,t
524,27,10,188,2024-05-14,2,120.75,e
525,180,36,109,2024-05-13,1,60.00,t
526,43,15,37,2024-05-20,3,270.00,e
527,105,41,57,2024-05-17,2,115.75,t
528,122,26,176,2024-05-16,1,50.25,e
529,169,3,23,2024-05-21,2,135.50,t
530,58,48,168,2024-05-18,1,75.00,e
